51364314549,bda,109,247
51364317729,afd,121,176
51364330693,aef,148,166
51364342127,bbc,10,217
51364347630,bab,82,112
51364381127,fgb,261,80
51364399425,eaa,230,150
51364428602,dbc,209,290
51364455140,dgg,281,132
51364455431,gfb,247,70
51364483144,cbf,121,374
51364483645,cfb,169,97
51364488776,fef,64,96
51364489285,ccd,209,180
51364506081,adb,184,281
51364520289,dee,32,16
51364530745,acd,141,320
51364536325,aca,28,15
51364544512,cge,287,125
51364545482,ced,228,85
51364590497,gde,240,199
51364604368,eca,128,44
51364605746,ggb,13,292
51364606507,aga,127,207
51364618473,ggg,212,295
51364623343,gcf,75,77
51364631210,ceg,99,39
51364653263,cef,199,191
51364653440,fda,272,181
51364654322,cae,42,105
51364673038,gfa,250,68
51364674357,dfa,256,294
51364683781,eec,267,128
51364696883,geg,126,290
51364705283,cce,56,218
51364719553,fee,96,96
51364722001,ggd,126,57
51364734475,eea,130,122
51364735239,feg,289,138
51364741027,age,201,311
51364750712,gea,12,139
51364767525,abb,162,194
51364770795,dge,26,215
51364780103,agb,257,72
51364847669,aba,19,5
51364858987,abe,98,104
51364865338,bbd,232,255
51364866480,deg,92,139
51364884300,gbb,106,31
51364888513,dag,82,19
51364907280,gge,140,27
51364908735,dbe,147,49
51364937084,gfg,150,27
51364950281,agd,73,83
51364958663,ggf,258,36
51364963945,aba,296,5
51364964672,egc,121,194
51364975804,gdb,34,316
51364985900,ege,247,80
51365000998,bfd,282,96
51365009339,bag,241,311
51365013857,gag,24,117
51365015506,dde,65,165
51365047509,gff,182,51
51365061396,bcb,244,168
51365080620,eaa,185,151
51365103084,afb,244,101
51365136017,ged,5,132
51365139084,dfe,46,28
51365161146,gbd,248,185
51365171652,egd,170,19
51365204866,aab,246,374
51365227855,dec,91,50
51365228715,aef,186,162
51365263373,dgc,117,104
51365282973,dbg,268,205
51365284612,eef,261,199
51365286916,cbb,247,102
51365289297,eef,289,193
51365290905,dac,287,43
51365317205,ccf,26,64
51365321724,aac,81,293
51365323303,dab,236,76
51365324482,abf,20,153
51365371510,bdd,298,112
51365377658,def,297,284
51365381875,ecg,209,82
51365386465,gba,115,77
51365422587,aag,224,109
51365427157,dcb,10,84
51365438266,fgf,227,95
51365449464,dag,221,17
51365454424,daf,100,122
51365458839,bbd,40,209
51365468041,cdg,34,5
51365482325,gdg,108,204
51365503899,efd,249,9
51365518360,fdf,69,46
51365534122,aag,262,120
51365538729,eed,271,41
51365569250,bbg,134,56
51365571010,bcc,32,178
51365594056,dab,84,71
51365612018,ece,293,254
51365614152,dda,204,100
51365614810,eae,212,13
51365621342,efd,101,7
51365635177,gbc,71,13
51365670239,daa,267,348
51365686974,aaa,187,252
51365695342,fga,90,219
51365704626,dcd,66,24
51365717651,aae,213,49
51365736063,ddd,107,26
51365796260,aac,4,339
51365838084,gec,68,223
51365849669,aad,80,54
51365870412,cec,158,165
51365895274,aff,252,74
51365927976,bgc,158,420
51365932958,bdc,262,73
51365939028,ccd,15,174
51365939604,afb,77,82
51365963765,aga,178,221
51366014682,faf,8,194
51366015193,bde,192,36
51366017269,ccg,10,218
51366041292,fac,254,72
51366051277,eag,236,95
51366066582,fca,49,36
51366077190,ada,115,5
51366118716,bdg,268,404
51366119245,eda,222,122
51366128834,efe,173,257
51366168720,cab,125,68
51366180687,gcd,19,234
51366181287,fcc,139,185
51366187691,egd,80,19
51366194932,edg,298,361
51366197156,eee,10,124
51366200785,bdb,30,206
51366203683,dbb,131,257
51366208964,abd,53,61
51366210728,baf,271,224
51366222609,eca,63,47
51366300847,fbd,141,129
51366322964,aba,115,5
51366348472,dff,260,36
51366366707,cbg,263,98
51366366989,ggb,40,318
51366376133,gcb,118,148
51366443304,fcd,90,405
51366444042,ded,223,62
51366445985,aba,87,5
51366449713,egg,177,312
51366451889,gac,239,65
51366468197,ebf,54,54
51366489509,cfb,91,83
51366492886,dga,19,17
51366501161,fed,146,42
51366503611,fbg,13,159
51366508893,cfe,54,49
51366516475,cee,45,179
51366518823,feb,38,32
51366526472,ecb,169,15
51366527545,ggc,34,337
51366564780,aea,85,116
51366576147,fba,28,28
51366580704,acd,71,336
51366588013,bee,28,120
51366589813,gcc,107,153
51366612564,ffg,6,18
51366612933,bed,93,83
51366615104,bbf,1,81
51366616358,cec,20,194
51366620595,cbe,267,214
51366626562,afe,18,28
51366627303,ebb,184,162
51366649679,ddf,63,157
51366656780,cgg,263,32
51366660395,gae,65,219
51366663725,dea,58,84
51366670434,ccg,158,231
51366671663,bcd,143,334
51366682075,dae,275,97
51366685462,dfc,255,193
51366686865,fcf,260,39
51366696855,egf,298,120
51366712015,gdd,91,7
51366762797,adf,56,33
51366794081,ega,194,78
51366797921,cfa,85,267
51366807969,bdb,12,168
51366843828,bfe,93,24
51366857336,fge,102,66
51366861968,age,145,370
51366866104,dgf,24,51
51366884778,efb,38,21
51366903958,gef,133,52
51366924682,fdd,66,183
51366926044,bfb,233,454
51366927052,cca,97,73
51366929076,eed,43,48
51366932087,fab,288,346
51366932296,ecb,85,16
51366938998,dcc,36,135
51366939336,ceg,88,42
51366945958,fcb,48,152
51366953326,ecc,72,159
51366984175,dgf,113,49
51366997711,bbd,228,179
51367002093,eba,158,32
51367010372,bec,242,132
51367015334,gcc,258,139
51367029437,ebc,271,129
51367077899,dcd,37,22
51367102302,cae,106,123
51367120065,bfg,71,24
51367123713,gbe,227,26
51367123750,afd,103,183
51367142819,ebd,269,5
51367146046,gdc,39,133
51367146232,cde,246,323
51367152636,ffc,109,258
51367225139,cba,124,122
51367256774,deb,200,307
51367278766,bba,6,268
51367282167,fce,73,122
51367289109,ecf,168,236
51367322389,dgc,139,100
51367326450,aee,103,63
51367329324,ged,96,139
51367350069,bdg,62,408
51367401807,cdf,141,286
51367412330,dff,120,34
51367438406,bga,260,159
51367442455,cfe,135,43
51367490914,dag,8,14
51367497121,gfa,274,71
51367534207,cgc,235,372
51367542414,ded,69,69
51367554079,ccc,68,68
51367570784,gce,214,265
51367593031,agg,112,350
51367636068,dfb,292,435
51367661116,dge,21,245
51367669706,fbg,208,184
51367669967,eef,70,191
51367670675,fdg,136,119
51367673966,ccf,216,61
51367677370,acc,65,79
51367689077,cfg,272,173
51367689916,cfd,289,24
51367695879,dag,172,13
51367707412,bcf,61,590
51367728838,fbf,94,17
51367737306,bad,261,74
51367761625,bae,170,292
51367776102,bcc,251,154
51367778839,faf,250,190
51367780211,gaa,96,115
51367802540,gba,291,83
51367840117,ecd,143,57
51367857726,eee,174,145
51367892640,ffe,225,55
51367909383,bbf,200,83
51367914416,cgd,69,125
51367951265,abg,244,160
51367955414,efg,66,146
51367960540,bfg,257,24
51367963848,cff,263,26
51367976781,fcf,94,32
51368003304,bdg,276,330
51368004765,cag,48,62
51368039987,cbe,254,243
51368051194,fdc,291,159
51368089546,ceb,130,146
51368103715,egb,50,17
51368175653,geg,85,316
51368185542,abf,195,137
51368198467,acb,12,203
51368210995,gga,127,149
51368228642,gab,22,152
51368237637,bba,262,235
51368262017,afc,293,39
51368262198,gec,292,205
51368267200,cbc,36,182
51368280354,fgg,236,216
51368290543,geb,264,176
51368303924,bbd,73,204
51368304160,fed,57,49
51368305072,ffb,284,295
51368305598,gcf,37,89
51368310852,bag,167,357
51368317948,bgd,94,232
51368318195,ebe,151,273
51368356954,eeb,20,109
51368368262,fdd,87,170
51368373984,dbd,183,156
51368375391,cec,192,180
51368377147,dce,224,180
51368384396,edb,17,414
51368417403,cec,60,162
51368432851,efa,59,8
51368450035,gfd,103,172
51368475935,gdb,275,262
51368493648,gfc,59,5
51368499894,gcd,148,219
51368503989,gad,246,266
51368515274,gga,102,154
51368518935,gfb,281,61
51368527897,eda,250,102
51368533031,ada,286,5
51368591252,ccb,88,115
51368596301,acg,176,270
51368606626,cdg,53,5
51368609319,cac,280,181
51368611014,dge,5,222
51368614568,bfa,274,95
51368636500,caa,228,156
51368668544,ebf,164,48
51368674741,bdd,183,116
51368697074,ffd,270,62
51368717293,afg,172,221
51368718648,bad,44,75
51368752740,eab,278,93
51368761123,fad,238,370
51368766218,adc,36,125
51368783403,egf,215,123
51368799567,eaa,152,131
51368825141,eaf,196,342
51368899760,aaf,272,138
51368920074,gcb,46,153
51368942084,ffa,59,190
51368944605,bfa,217,93
51368964491,cbb,76,107
51368975563,dad,221,73
51368980849,cbd,253,240
51368986491,daa,12,393
51368993708,cdb,204,10
51369017563,gfe,40,165
51369036077,bbc,214,203
51369056623,fff,228,216
51369059581,gee,62,98
51369061093,ceb,52,144
51369092560,aae,181,53
51369106730,caf,105,304
51369124833,bgd,96,271
51369157629,fba,43,23
51369165388,ggf,124,35
51369178387,afc,107,43
51369229331,bfc,116,94
51369263059,ecd,40,63
51369266751,aaa,24,206
51369288162,fcf,299,30
51369288751,edd,187,181
51369321841,bgg,234,149
51369332879,ccb,284,128
51369373435,bbg,187,45
51369383334,cfb,127,87
51369414855,fga,214,214
51369428526,abg,90,161
51369429938,cea,100,68
51369440197,gdf,20,196
51369453290,bda,209,207
51369500751,aga,198,216
51369522229,dfd,146,235
51369530040,agc,274,238
51369530643,fea,94,210
51369551456,fdf,30,43
51369552678,bbb,176,426
51369554142,egf,190,134
51369559570,fcg,263,5
51369571007,fag,265,23
51369572434,add,222,136
51369587575,deg,235,164
51369605019,dge,2,261
51369649686,gff,94,51
51369652321,cfc,255,60
51369654539,bef,31,271
51369674125,ccc,224,80
51369679409,ceg,62,41
51369732805,faa,95,160
51369738326,bac,144,246
51369761357,bdb,126,173
51369777979,bec,232,124
51369792559,fcc,278,212
51369806816,fdf,81,37
51369818582,aeg,25,141
51369897417,dbe,86,46
51369898380,ede,177,156
51369901960,ebe,236,251
51369906302,cdb,131,11
51369924963,gcg,138,41
51369929957,eac,39,79
51369935503,cfg,292,145
51369955949,daf,154,131
51369984650,dfd,67,258
51369986551,fec,103,183
51369986935,dgb,23,119
51370015186,feb,111,33
51370040625,gdd,61,7
51370050458,cge,18,140
51370052577,fgf,129,91
51370093264,bdc,230,83
51370120688,cee,141,157
51370142814,gbf,234,62
51370147719,cga,180,54
51370158784,ega,179,62
51370167969,eba,148,27
51370200085,dca,120,171
51370206507,ddb,265,20
51370217380,bad,136,75
51370242110,deb,167,316
51370249563,afa,136,64
51370310863,cge,193,141
51370327140,ggg,34,259
51370330339,dbd,221,134
51370338008,fdd,67,176
51370344780,ebg,47,84
51370349347,bbe,216,182
51370362491,bca,285,106
51370377993,bcg,20,92
51370382053,eec,72,125
51370402346,edf,65,7
51370414949,ggb,241,305
51370425146,bbe,11,214
51370473436,cgd,189,112
51370479021,eff,273,216
51370490317,aeb,109,163
51370490745,dfd,147,245
51370561489,cdd,251,76
51370566708,bed,113,81
51370582023,fab,227,294
51370591737,bac,73,292
51370596024,bgb,183,29
51370599138,fca,11,32
51370609998,bfd,187,88
51370633308,bbb,38,362
51370638340,cgb,221,53
51370651576,gbg,11,337
51370654618,gaf,210,69
51370692224,fbe,168,101
51370699853,dcd,255,23
51370703965,agc,128,252
51370706458,fgd,138,166
51370717594,edc,150,400
51370729128,fbb,292,181
51370734222,aec,233,98
51370736103,fac,74,59
51370748173,deb,102,306
51370764923,gda,177,217
51370773933,egc,156,230
51370780204,bed,72,65
51370781057,dfe,7,27
51370785832,dcg,193,196
51370807590,abe,56,119
51370814770,fdb,57,191
51370838494,cca,146,70
51370856058,ffe,212,50
51370867157,ced,84,96
51370894654,gdf,201,201
51370895194,afg,86,251
51370897439,ddd,267,21
51370898754,cae,63,145
51370908724,gdb,229,227
51370919571,cfa,68,309
51370933187,dbc,45,234
51370942057,fce,191,119
51370953268,baf,74,183
51370978944,fgc,48,227
51370996463,dcd,19,23
51371030845,bcc,136,158
51371032632,bgf,280,84
51371036570,bcd,296,330
51371037617,eeg,58,86
51371078684,cda,175,72
51371091318,edb,185,397
51371113397,cea,167,70
51371113718,cce,289,231
51371117466,efc,215,172
51371122061,bbg,76,51
51371136324,ecf,87,193
51371153453,bee,276,141
51371189495,eec,286,126
51371189684,dgg,213,121
51371199044,dfd,94,269
51371201389,gcb,25,137
51371233382,aea,62,111
51371262963,gbc,209,12
51371274276,ecg,106,65
51371300757,agf,101,116
51371315730,fae,34,95
51371319313,abc,254,51
51371329727,caf,296,270
51371339101,cda,167,64
51371349342,bbd,78,173
51371350999,beg,198,361
51371360425,ddc,34,287
51371369095,acf,123,35
51371383009,gee,64,93
51371383074,gca,27,179
51371388690,edg,240,393
51371395432,cgg,13,36
51371399639,bcg,70,98
51371421635,gde,74,206
51371427548,ade,73,115
51371433649,gce,282,288
51371435108,dab,148,79
51371454182,bge,166,540
51371456832,fbc,249,217
51371469724,bdf,295,141
51371471020,fbg,94,215
51371474177,dgf,173,50
51371510663,bac,191,294
51371537809,dda,256,96
51371559117,abb,9,226
51371594002,feg,230,132
51371606399,fec,261,170
51371623710,dac,227,36
51371639538,fda,299,159
51371650424,egb,154,17
51371654523,efg,62,148
51371683552,dfc,236,179
51371684623,cef,168,215
51371685546,cbf,165,317
51371689762,gbf,57,59
51371703540,gee,59,79
51371716020,faf,295,210
51371732098,fgg,169,233
51371740519,dea,104,97
51371766245,dff,162,32
51371784665,aab,22,355
51371804359,bec,165,107
51371805302,cgf,78,95
51371815297,eca,142,47
51371824714,dab,79,75
51371828061,ace,68,64
51371851227,adg,224,103
51371888883,bac,32,282
51371915137,ebe,244,296
51371919783,gdg,4,220
51371934319,cdc,71,528
51371950553,beb,165,264
51371975205,dcd,146,24
51371999275,cad,278,350
51372031763,ggf,208,31
51372036441,dde,132,140
51372050099,ddg,225,76
51372064503,dae,250,83
51372070348,ggc,244,326
51372072416,aca,255,12
51372089755,ead,10,112
51372091691,dgd,235,119
51372097451,adf,65,27
51372112192,bff,219,273
51372128924,edd,125,157
51372131236,fee,281,78
51372144694,gae,77,205
51372155442,aba,75,5
51372157029,ffg,100,21
51372157079,fad,257,370
51372165313,bce,251,122
51372182522,dbc,147,189
51372183950,ead,246,89
51372191841,ddf,239,169
51372201499,fef,169,106
51372212594,fff,154,194
51372254016,fcg,62,5
51372260125,dfb,35,387
51372268855,bgb,161,26
51372270855,fed,246,49
51372290336,gef,233,48
51372298179,gdc,76,114
51372319147,fbf,30,15
51372334233,fde,127,77
51372346995,bee,107,162
51372362830,dbf,83,93
51372373617,dcf,244,129
51372413284,aed,137,207
51372438334,bea,60,69
51372451680,bfc,83,79
51372472575,gge,145,22
51372508310,abd,276,51
51372523708,eag,151,99
51372524573,afd,268,203
51372525310,gea,234,136
51372563561,ccc,118,67
51372622722,gcd,262,223
51372633910,edb,278,353
51372672304,cee,150,142
51372675540,dfa,246,249
51372698548,ece,130,215
51372715535,bef,197,289
51372782740,dec,66,50
51372783359,dcf,45,138
51372794387,gbb,140,28
51372828790,bbd,271,160
51372842990,dee,144,12
51372886811,cff,74,29
51372894555,dga,197,14
51372900549,aca,268,10
51372949109,faf,120,233
51372955205,fed,129,40
51372956048,eac,292,86
51372959359,aad,182,60
51372970471,gbd,62,177
51372989022,egb,52,13
51373006705,bgf,126,94
51373017702,aag,200,97
51373038417,eed,71,40
51373045308,dba,112,34
51373051205,baa,269,97
51373062728,ffe,121,41
51373063318,bfd,191,76
51373101728,dad,294,85
51373130545,ccd,201,154
51373138621,bab,144,101
51373143599,ebe,178,236
51373158516,fdb,276,154
51373166873,bfg,155,19
51373183054,eeb,254,98
51373189386,cgb,154,50
51373195864,gfd,132,204
51373213129,bec,203,124
51373225158,ebc,96,107
51373232884,eee,83,129
51373264247,dbb,74,233
51373267934,afb,29,76
51373269150,egg,253,324
51373284061,bfb,74,390
51373285716,fbc,220,175
51373306902,gac,180,74
51373348462,caf,102,248
51373351082,bge,42,486
51373370662,ffc,232,250
51373388116,cbf,60,355
51373405626,cfg,208,166
51373408164,edg,235,341
51373426922,gbe,161,29
51373435820,bef,220,248
51373453745,dbg,130,172
51373460928,dgd,232,95
51373487889,gfb,25,62
51373521258,dfe,148,28
51373528496,dfc,124,159
51373562219,gbd,23,208
51373575414,gca,148,213
51373577856,ddb,224,17
51373583880,eae,287,12
51373605057,efa,281,7
51373608094,cdd,142,69
51373620502,agb,138,79
51373623499,adb,233,325
51373650158,agd,65,97
51373710130,feb,118,34
51373716160,cga,242,55
51373726196,dfg,65,195
51373734157,aea,177,112
51373750346,ebd,147,5
51373802346,age,278,355
51373823358,ccb,194,106
51373832067,dcb,270,91
51373833926,bag,155,403
51373866749,bde,93,33
51373877575,acd,292,292
51373890406,bfg,275,19
51373901862,ggc,213,277
51373911268,gcc,92,129
51373918507,acd,29,277
51373919605,bgc,107,470
51373920770,dac,175,39
51373938528,agg,167,290
51373949949,def,67,241
51373975875,gfc,30,5
51374010544,geg,208,268
51374011580,gfe,187,183
51374038123,dga,28,12
51374049407,cgf,219,95
51374056622,ggg,14,225
51374057073,gce,83,299
51374059510,gce,155,325
51374066717,dfg,235,195
51374069851,geg,115,270
51374088885,ggd,264,49
51374111137,fge,229,57
51374115422,dbe,286,48
51374127890,gdg,217,237
51374132358,agb,144,69
51374144920,efb,233,17
51374158159,cfg,231,162
51374160353,efg,244,125
51374161292,ccf,88,69
51374163901,fgb,209,75
51374222712,bcb,31,178
51374233822,edd,225,130
51374252916,efd,20,8
51374256471,gaa,265,101
51374269009,bgf,121,103
51374277629,eca,175,41
51374279784,gbe,51,24
51374280550,bda,49,169
51374291425,gff,57,46
51374315383,gfg,217,27
51374334483,cbg,20,81
51374346256,acb,227,198
51374358514,bff,154,275
51374405122,ggb,81,256
51374429975,daf,179,148
51374441955,deg,6,180
51374442792,ecb,124,14
51374450153,efb,168,14
51374456193,ade,190,106
51374462131,egf,125,146
51374463368,abd,88,55
51374470780,cbb,123,117
51374486210,fad,5,395
51374499883,gad,283,297
51374509480,egd,48,16
51374513041,bga,272,174
51374521199,bgd,134,273
51374564790,dbg,8,173
51374605111,eea,38,106
51374605945,eda,162,121
51374620759,fdc,137,162
51374638469,dbe,167,52
51374638951,adb,141,328
51374660133,afg,183,230
51374660874,cgg,260,31
51374661779,aef,277,157
51374687412,aag,21,89
51374711448,cdd,55,71
51374733952,gbe,90,20
51374780372,ffa,283,155
51374782810,gbf,177,51
51374790835,fef,203,120
51374807885,gag,197,104
51374810375,dce,272,163
51374838158,aac,273,277
51374869514,fbb,291,193
51374875927,ddf,58,180
51374879566,bef,211,285
51374899435,ecd,238,52
51374906849,efe,289,223
51374913408,dfd,97,269
51374944241,fae,135,101
51374972248,ege,152,68
51374977011,cce,296,240
51374995565,efe,53,251
51375011057,bcf,31,542
51375059052,afe,214,24
51375065522,dab,265,81
51375078695,dbg,120,185
51375099545,gcd,250,249
51375108080,bbg,173,57
51375119854,bbc,88,168
51375138395,fae,143,113
51375146186,ceg,133,34
51375149921,ecc,283,159
51375178837,aff,200,67
51375213577,fbd,174,112
51375232956,dfc,250,133
51375265973,gdf,285,219
51375271005,ded,57,58
51375306274,gab,271,123
51375309464,aae,281,58
51375346870,fcb,185,159
51375366284,cdf,124,240
51375368272,caa,174,138
51375401320,ede,115,180
51375429987,bgb,210,23
51375443228,edb,111,349
51375481062,ebc,148,102
51375482306,gbg,202,367
51375496470,bda,95,185
51375501059,ged,229,151
51375516390,bbf,107,79
51375517441,cfc,298,66
51375552693,ada,164,5
51375572288,bae,109,321
51375606413,geb,100,168
51375612977,cfd,144,19
51375614821,cgb,181,44
51375618745,abb,191,268
51375627639,afc,112,35
51375636742,cab,107,68
51375675575,bed,85,63
51375686296,gdb,10,190
51375701789,gga,269,133
51375713742,fcd,34,332
51375743334,cbc,297,165
51375749559,dcf,232,150
51375757350,fbe,15,80
51375768361,dad,285,68
51375768378,ege,268,59
51375807295,bfa,256,106
51375809353,fgf,184,88
51375848868,deg,51,214
51375861098,eed,197,38
51375882353,bdf,18,133
51375925583,dgb,24,121
51375947728,gda,187,238
51375962205,bba,28,202
51375963278,acc,220,93
51375970401,ded,255,60
51375974384,daa,255,365
51375995355,bbe,31,201
51376017063,ebg,105,67
51376017500,gba,36,90
51376032921,cfd,149,17
51376037859,gfa,35,68
51376043999,bdb,252,179
51376064576,ebg,146,77
51376067777,fdb,241,160
51376111103,gfd,134,242
51376117768,aee,169,67
51376118419,ffb,137,241
51376145835,ebc,77,91
51376156030,cdf,121,278
51376175086,ccg,255,212
51376179361,efc,243,187
51376193158,fdd,7,170
51376223117,cba,45,130
51376228331,cbd,219,201
51376268634,ffc,284,235
51376269226,gfd,196,196
51376283018,gca,85,202
51376318982,caa,41,139
51376352397,cde,16,287
51376358274,cgd,97,100
51376384755,bbg,147,60
51376414062,cdg,181,5
51376428336,bcc,273,172
51376436791,bce,22,126
51376449061,bca,116,87
51376449239,ebb,159,134
51376474459,dcc,119,114
51376479039,ddd,173,19
51376500444,dgf,213,59
51376509758,bda,195,218
51376572176,dbe,123,60
51376599225,bbg,123,54
51376619534,ccf,143,80
51376623600,baf,32,181
51376624694,cbd,145,166
51376627930,aaf,42,111
51376638062,agg,88,298
51376658532,edc,84,396
51376680749,afd,188,227
51376689198,gcb,76,153
51376689788,cge,289,160
51376698656,dgg,233,123
51376706107,gee,85,71
51376721732,ecf,60,216
51376729057,cbe,96,223
51376730774,gdc,279,123
51376763693,cdf,219,247
51376791494,bfe,169,25
51376793142,fea,299,197
51376801719,ebf,53,50
51376836688,caf,244,203
51376871987,gbc,51,12
51376888081,gcg,219,38
51376896480,dgc,84,81
51376909215,agd,84,89
51376934105,aae,30,52
51376939673,eaa,156,124
51376949285,bfc,152,83
51376958800,ddc,273,229
51376975180,fcf,172,26
51377017011,ggb,127,253
51377034129,fdf,69,32
51377060482,gaf,235,65
51377084438,fgg,207,235
51377103499,bcd,282,297
51377158934,dcg,242,211
51377174828,faa,97,129
51377175355,cgc,28,338
51377201496,bfb,101,460
51377212015,ecc,168,182
51377221663,ade,141,115
51377228126,bdd,217,100
51377245223,cfe,86,37
51377275433,gbc,181,10
51377298654,fbe,188,73
51377298882,gea,105,126
51377333113,dee,45,12
51377335876,bbg,246,61
51377339449,bgf,17,103
51377340641,abf,56,135
51377377849,dag,5,11
51377380319,agf,31,99
51377385423,bag,269,451
51377388200,caf,134,170
51377399182,cec,213,153
51377405015,gag,91,96
51377418278,ffb,97,212
51377494486,aec,169,115
51377517522,cad,215,301
51377519688,dbg,122,216
51377547987,afe,247,23
51377548078,bbe,167,223
51377551315,fdg,106,141
51377553347,cdc,134,512
51377556051,fgd,215,187
51377588018,fga,4,226
51377597957,cda,86,74
51377600053,dbg,291,218
51377616901,eef,258,204
51377666524,cfb,205,102
51377666891,dce,29,174
51377670514,cag,162,71
51377689478,baa,59,114
51377704063,ffd,7,49
51377705900,acg,285,243
51377710235,ceg,218,30
51377727850,cdb,291,11
51377736492,eee,218,147
51377750744,bbb,214,289
51377756384,dee,191,12
51377759588,aeb,224,130
51377786105,aad,146,57
51377793405,gda,147,211
51377816403,ecd,167,61
51377824302,bdg,175,303
51377824387,abg,91,130
51377831194,cfg,200,158
51377834618,dgf,5,57
51377835489,gef,299,45
51377843850,aac,245,304
51377843918,ccb,3,84
51377868289,cca,18,74
51377888767,gab,36,136
51377894021,fab,58,276
51377909937,fed,70,46
51377921408,egb,121,15
51377931853,gaa,51,106
51377932695,gfe,69,172
51377935644,feg,183,138
51377943711,aea,146,116
51377949640,bbb,77,315
51377956331,fce,170,130
51377971327,eab,94,91
51377984660,beg,29,306
51378005281,deb,187,315
51378027247,adc,143,140
51378027500,bbg,192,57
51378034133,gbb,262,23
51378041430,cea,277,68
51378064384,gec,64,186
51378100153,fda,280,138
51378110925,efc,208,211
51378122917,gcf,208,83
51378140924,fca,101,25
51378153110,agb,82,63
51378173740,dag,271,12
51378175874,ceb,134,154
51378176615,fag,178,26
51378239120,ccg,174,205
51378247040,eea,44,119
51378251962,aaa,151,170
51378255716,aga,88,198
51378261208,bcg,93,85
51378262767,ced,56,113
51378286546,gab,282,152
51378311354,fde,166,70
51378312635,fac,93,66
51378334910,fbf,75,16
51378338338,cgf,289,112
51378342747,adg,278,119
51378349271,gbd,41,191
51378358027,cac,291,195
51378441730,bae,262,311
51378456399,bgg,173,166
51378458871,efg,60,133
51378471953,eaf,203,348
51378482492,cfa,75,262
51378528711,ddg,232,66
51378548249,fae,285,102
51378558975,fgc,54,254
51378561120,cea,18,55
51378593197,gec,71,217
51378595365,dab,59,92
51378624663,bcb,178,156
51378637196,add,67,114
51378639895,fba,139,22
51378653553,gdd,27,6
51378711002,bec,204,99
51378711321,afe,197,19
51378733539,cfb,226,114
51378741277,dad,260,55
51378762038,dfc,127,127
51378784745,edb,106,355
51378793961,fee,261,64
51378796118,ffd,72,56
51378838683,bdc,255,79
51378902720,edf,293,6
51378929729,eeb,153,103
51378938447,age,175,358
51379043075,ggb,270,237
51379072191,eff,40,220
51379078168,aef,46,186
51379081500,ega,156,73
51379084925,bad,126,69
51379104106,dea,58,97
51379124573,ebd,180,5
51379131062,eac,58,91
51379151866,dca,2,138
51379176896,aeg,254,115
51379206585,dbd,44,155
51379209102,dge,164,307
51379225651,cdf,134,293
51379236094,bdb,123,196
51379242123,ddb,147,19
51379302646,egc,48,204
51379325443,acc,222,100
51379340364,fbc,208,150
51379363217,cbg,143,81
51379400201,dda,286,107
51379410945,ffe,157,36
51379417049,daf,247,133
51379419146,gdb,298,188
51379441511,bga,148,193
51379445395,dba,284,27
51379466110,eec,91,147
51379485798,bfd,54,74
51379512022,cge,14,148
51379537752,cbc,248,160
51379540066,afe,71,19
51379544299,dcg,175,225
51379550542,bbd,138,168
51379553820,dff,240,33
51379571386,fcc,181,186
51379599966,cff,254,33
51379600390,bac,69,239
51379600520,eba,190,26
51379604963,cff,195,34
51379606184,gba,86,95
51379610505,gga,31,115
51379630012,age,188,336
51379644143,ffg,211,21
51379658740,ccg,120,170
51379686462,dbe,297,66
51379692068,bcg,95,78
51379693036,cbg,252,81
51379722073,gce,34,377
51379725854,gae,40,241
51379727830,bfg,269,22
51379749535,efa,138,8
51379751014,ccd,30,126
51379772790,baa,221,129
51379773343,dab,272,87
51379793456,gee,62,68
51379797771,cgf,111,113
51379802018,bdf,47,113
51379809794,eeg,59,83
51379818438,agc,1,239
51379819224,ggg,277,261
51379834960,ggc,47,285
51379836272,beb,283,224
51379848914,dcb,292,75
51379859486,dfb,63,387
51379863805,bge,24,388
51379948538,fbg,96,253
51379949100,efa,53,6
51379963473,ded,275,61
51379969051,aca,208,10
51379979286,eag,47,106
51379981898,gac,235,75
51379994058,fea,295,163
51380021284,bec,60,87
51380028721,ebe,76,245
51380029849,afc,284,29
51380041843,fee,156,63
51380072907,afa,123,58
51380073200,ead,82,89
51380090961,dde,251,161
51380116702,dea,109,109
51380118601,ece,39,221
51380119206,edg,216,385
51380131027,bbf,181,94
51380145581,aec,288,112
51380156058,afb,128,76
51380191581,abd,69,45
51380203333,ggf,169,28
51380211914,gdb,196,208
51380215386,fdc,296,150
51380256365,egg,138,324
51380256457,bff,214,253
51380261091,ffc,112,218
51380270186,bba,95,197
51380275878,bfg,91,25
51380304555,cda,150,74
51380341107,agb,142,74
51380390850,dgb,164,128
51380396229,agc,119,279
51380412361,bdg,189,260
51380457328,fbd,91,122
51380503325,bde,233,27
51380504384,acb,134,180
51380510363,bfa,284,110
51380521417,ecg,41,62
51380543183,gde,152,195
51380588043,fad,75,450
51380606784,gfb,258,72
51380634725,dfb,78,340
51380648335,dbf,136,92
51380662034,fcg,10,5
51380667542,gcc,130,107
51380683224,cac,52,183
51380704226,fgd,160,198
51380717977,gbd,121,210
51380727565,cdc,80,583
51380748026,gfa,48,80
51380752024,bga,13,227
51380767497,abe,56,110
51380771296,dca,59,149
51380797304,geb,230,151
51380799044,fec,157,181
51380808325,aeb,216,139
51380812633,dae,209,90
51380855403,dba,217,26
51380856884,cae,14,163
